iso3,year,start_date,new_displacement,hazard_type_name
IDN,2015,2015-03-22,254,Mass Movement
IDN,2015,2015-04-22,260,Flood
IDN,2015,2015-11-15,278,Flood
IDN,2015,2015-02-20,289,Flood
IDN,2015,2015-03-01,300,Flood
IDN,2015,2015-10-16,304,Flood
IDN,2015,2015-01-25,316,Flood
IDN,2015,2015-03-13,322,Flood
IDN,2015,2015-01-04,330,Flood
IDN,2015,2015-06-18,338,Flood
IDN,2015,2015-05-07,355,Flood
IDN,2015,2015-01-28,363,Mass Movement
IDN,2015,2015-01-21,364,Flood
IDN,2015,2015-05-01,375,Flood
IDN,2015,2015-11-03,407,Flood
IDN,2015,2015-10-19,450,Flood
IDN,2015,2015-11-27,460,Flood
IDN,2015,2015-01-03,496,Flood
IDN,2015,2015-02-08,500,Flood
IDN,2015,2015-09-27,504,Flood
IDN,2015,2015-06-22,522,Flood
IDN,2015,2015-02-08,525,Mass Movement
IDN,2015,2015-01-23,550,Flood
IDN,2015,2015-01-30,585,Flood
IDN,2015,2015-12-12,600,Flood
IDN,2015,2015-11-05,690,Flood
IDN,2015,2015-09-27,792,Storm
IDN,2015,2015-09-28,792,Storm
IDN,2015,2015-12-15,1000,Flood
IDN,2015,2015-05-15,1000,Flood
IDN,2015,2015-01-17,1000,Flood
IDN,2015,2015-01-24,1190,Flood
IDN,2015,2015-11-26,1270,Flood
IDN,2015,2015-01-18,1291,Flood
IDN,2015,2015-07-16,1788,Volcanic activity
IDN,2015,2015-10-20,1892,Flood
IDN,2015,2015-05-07,2000,Volcanic activity
IDN,2015,2015-02-09,2238,Flood
IDN,2015,2015-07-14,2300,Flood
IDN,2015,2015-05-02,2500,Flood
IDN,2015,2015-02-04,2520,Flood
IDN,2015,2015-01-11,4183,Flood
IDN,2015,2015-01-11,4239,Flood
IDN,2015,2015-04-11,5439,Earthquake
IDN,2015,2015-04-17,5695,Flood
IDN,2015,2015-02-06,5795,Flood
IDN,2015,2015-02-20,6500,Flood
IDN,2015,2015-11-24,7103,Flood
IDN,2015,2015-01-23,7836,Flood
IDN,2015,2015-03-16,8720,Flood
IDN,2015,2015-11-16,11796,Earthquake
IDN,2015,2015-06-02,13304,Volcanic activity
IDN,2015,2015-02-09,14628,Flood
IDN,2015,2015-12-10,70000,Flood
IND,2015,2015-10-26,10,Earthquake
IND,2015,2015-08-01,56,Mass Movement
IND,2015,2015-06-29,75,Flood
IND,2015,2015-05-17,200,Flood
IND,2015,2015-07-01,200,Storm
IND,2015,2015-06-23,1000,Mass Movement
IND,2015,2015-06-05,9000,Flood
IND,2015,2015-03-30,9400,Flood
IND,2015,2015-06-23,10000,Flood
IND,2015,2015-04-25,25100,Earthquake
IND,2015,2015-11-21,34000,Flood
IND,2015,2015-04-21,117500,Storm
IND,2015,2015-08-17,180188,Flood
IND,2015,2015-08-29,266908,Flood
IND,2015,2015-07-26,1200000,Flood
IND,2015,2015-11-08,1801000,Flood
JPN,2015,2015-01-01,22,Extreme Temperature
JPN,2015,2015-09-29,24,Storm
JPN,2015,2015-08-15,77,Volcanic activity
JPN,2015,2015-06-18,118,Volcanic activity
JPN,2015,2015-05-29,137,Volcanic activity
JPN,2015,2015-07-09,180,Storm
JPN,2015,2015-06-11,4713,Mass Movement
JPN,2015,2015-07-17,43384,Storm
JPN,2015,2015-09-09,192000,Storm
JPN,2015,2015-08-23,245459,Storm
KHM,2015,2015-11-01,5,Storm
KHM,2015,2015-09-08,9,Storm
KHM,2015,2015-08-09,9,Storm
KHM,2015,2015-08-20,14,Storm
KHM,2015,2015-12-01,14,Storm
KHM,2015,2015-09-02,51,Storm
KHM,2015,2015-09-15,3614,Flood
KHM,2015,2015-09-16,5143,Storm
LAO,2015,2015-09-07,49,Mass Movement
LAO,2015,2015-07-01,11902,Flood
LKA,2015,2015-04-26,135,Flood
LKA,2015,2015-02-11,172,Flood
LKA,2015,2015-10-12,307,Flood
LKA,2015,2015-09-25,948,Flood
LKA,2015,2015-11-13,64000,Flood
MMR,2015,2015-06-01,1500,Flood
MMR,2015,2015-07-16,1616761,Flood
MNG,2015,2015-11-25,807,Extreme Temperature
MYS,2015,2015-12-18,22,Mass Movement
MYS,2015,2015-06-06,38,Mass Movement
MYS,2015,2015-12-01,199,Flood
MYS,2015,2015-04-11,367,Flood
MYS,2015,2015-09-16,438,Flood
MYS,2015,2015-02-11,476,Flood
MYS,2015,2015-11-01,1421,Flood
MYS,2015,2015-12-11,3000,Flood
MYS,2015,2015-01-20,4134,Flood
MYS,2015,2015-01-14,10512,Flood
NPL,2015,2015-07-29,95,Mass Movement
NPL,2015,2015-04-25,2622733,Earthquake
PAK,2015,2015-04-26,564,Storm
PAK,2015,2015-06-03,1240,Flood
PAK,2015,2015-07-15,4049,Mass Movement
PAK,2015,2015-08-01,330000,Flood
PAK,2015,2015-10-26,665812,Earthquake
PHL,2015,2015-05-06,567,Volcanic activity
PHL,2015,2015-07-30,915,Storm
PHL,2015,2015-04-04,2761,Storm
PHL,2015,2015-06-23,3800,Flood
PHL,2015,2015-05-10,3803,Storm
PHL,2015,2015-12-20,4792,Storm
PHL,2015,2015-07-07,5476,Storm
PHL,2015,2015-12-16,18481,Storm
PHL,2015,2015-10-01,21561,Storm
PHL,2015,2015-07-04,45336,Storm
PHL,2015,2015-01-15,114591,Storm
PHL,2015,2015-08-18,318359,Storm
PHL,2015,2015-12-14,742991,Storm
PHL,2015,2015-10-14,937725,Storm
PRK,2015,2015-08-01,2972,Flood
PRK,2015,2015-08-25,2996,Storm
THA,2015,2015-08-01,237,Storm
TLS,2015,2015-02-12,6,Storm
TLS,2015,2015-03-28,6,Storm
TLS,2015,2015-01-28,6,Storm
TLS,2015,2015-12-26,6,Mass Movement
TLS,2015,2015-02-01,6,Storm
TLS,2015,2015-12-21,6,Storm
TLS,2015,2015-11-13,6,Storm
TLS,2015,2015-03-26,6,Storm
TLS,2015,2015-03-11,11,Earthquake
TLS,2015,2015-07-08,28,Flood
TLS,2015,2015-02-14,28,Flood
TLS,2015,2015-02-12,28,Mass Movement
TLS,2015,2015-01-05,39,Mass Movement
TLS,2015,2015-07-15,129,Flood
VNM,2015,2015-09-18,32,Flood
VNM,2015,2015-06-24,83,Storm
VNM,2015,2015-11-01,3600,Flood
VNM,2015,2015-07-27,5836,Flood
CHN,2016,2016-06-30,1990000,Flood
CHN,2016,2016-07-18,552000,Flood
CHN,2016,2016-06-18,477000,Flood
CHN,2016,2016-06-13,332000,Flood
CHN,2016,2016-07-16,172000,Flood
CHN,2016,2016-05-06,95000,Flood
CHN,2016,2016-09-23,200,Flood
CHN,2016,2016-01-20,78000,Extreme Temperature
CHN,2016,2016-05-19,64529,Flood
CHN,2016,2016-08-15,56000,Storm
CHN,2016,2016-07-31,300,Flood
CHN,2016,2016-03-25,25000,Flood
CHN,2016,2016-04-15,22000,Flood
CHN,2016,2016-06-01,13613,Flood
CHN,2016,2016-06-09,16000,Flood
CHN,2016,2016-05-18,6800,Earthquake
CHN,2016,2016-06-04,4700,Storm
CHN,2016,2016-04-05,1500,Flood
CHN,2016,2016-04-25,8100,Flood
CHN,2016,2016-09-18,5400,Flood
CHN,2016,2016-09-08,2400,Flood
CHN,2016,2016-09-05,900,Flood
CHN,2016,2016-09-24,300,Storm
CHN,2016,2016-09-23,200,Storm
CHN,2016,2016-09-01,300,Flood
CHN,2016,2016-09-23,100,Earthquake
IDN,2016,2016-09-25,135,Flood
CHN,2016,2016-10-06,1900,Flood
CHN,2016,2016-09-27,600,Flood
CHN,2016,2016-10-10,300,Storm
IDN,2016,2016-03-21,5,Mass Movement
BGD,2016,2016-08-14,33600,Flood
BTN,2016,2016-07-18,638,Flood
KHM,2016,2016-04-18,603,Storm
KHM,2016,2016-09-18,193,Flood
KHM,2016,2016-06-20,147,Flood
KHM,2016,2016-06-06,106,Flood
CHN,2016,2016-11-09,100,Storm
JPN,2016,2016-04-14,196325,Earthquake
PRK,2016,2016-08-29,107000,Flood
JPN,2016,2016-06-20,88230,Flood
JPN,2016,2016-08-17,479157,Storm
JPN,2016,2016-09-08,144,Storm
JPN,2016,2016-01-17,4,Extreme Temperature
MYS,2016,2016-02-01,9625,Flood
KOR,2016,2016-01-23,6511,Extreme Temperature
KOR,2016,2016-09-28,884,Storm
MYS,2016,2016-02-27,631,Flood
MMR,2016,2016-04-29,537,Storm
MYS,2016,2016-07-17,471,Flood
LAO,2016,2016-03-12,270,Storm
MYS,2016,2016-01-01,132,Flood
MYS,2016,2016-03-07,34,Flood
KOR,2016,2016-09-12,11,Earthquake
JPN,2016,2016-10-08,9,Volcanic activity
MMR,2016,2016-06-01,477000,Flood
TLS,2016,2016-01-07,78,Storm
TLS,2016,2016-02-02,34,Flood
IDN,2016,2016-05-16,544,Flood
IDN,2016,2016-04-16,105,Mass Movement
THA,2016,2016-04-20,1162,Storm
THA,2016,2016-05-09,960,Storm
THA,2016,2016-07-18,480,Storm
THA,2016,2016-04-05,352,Storm
THA,2016,2016-08-29,32,Flood
THA,2016,2016-04-02,192,Storm
THA,2016,2016-04-12,182,Wildfire
THA,2016,2016-06-06,138,Storm
IDN,2016,2016-03-16,55,Flood
VNM,2016,2016-04-05,7276,Storm
THA,2016,2016-10-25,1978,Storm
THA,2016,2016-11-01,35,Flood
IDN,2016,2016-05-07,15,Storm
MMR,2016,2016-09-19,2300,Flood
MYS,2016,2016-09-19,1140,Flood
VNM,2016,2016-09-19,184,Flood
VNM,2016,2016-08-29,97,Flood
IDN,2016,2016-05-05,5,Flood
IDN,2016,2016-05-15,15,Storm
IDN,2016,2016-08-24,121,Flood
IDN,2016,2016-01-01,948098,Flood
IDN,2016,2016-05-22,7328,Flood
IDN,2016,2016-04-01,4298,Flood
IDN,2016,2016-04-15,1109,Flood
IDN,2016,2016-04-15,1216,Flood
IDN,2016,2016-05-01,1201,Flood
IDN,2016,2016-01-17,750,Earthquake
IDN,2016,2016-03-25,625,Mass Movement
IDN,2016,2016-05-01,820,Flood
IDN,2016,2016-03-22,250,Flood
IDN,2016,2016-03-21,209,Flood
IDN,2016,2016-05-15,205,Storm
IDN,2016,2016-04-01,175,Mass Movement
IDN,2016,2016-04-01,173,Storm
IDN,2016,2016-05-03,4,Wildfire
IDN,2016,2016-07-16,2685,Flood
IDN,2016,2016-06-06,2127,Flood
IDN,2016,2016-06-02,2197,Flood
IDN,2016,2016-07-18,1551,Storm
IDN,2016,2016-07-16,1433,Flood
IDN,2016,2016-07-25,1260,Mass Movement
IDN,2016,2016-05-15,1140,Flood
IDN,2016,2016-07-30,500,Flood
IDN,2016,2016-05-19,336,Flood
IDN,2016,2016-06-09,300,Flood
IDN,2016,2016-06-20,209,Flood
IDN,2016,2016-06-02,100,Earthquake
IDN,2016,2016-06-08,122,Earthquake
IDN,2016,2016-07-01,5,Flood
IDN,2016,2016-05-17,45,Flood
IDN,2016,2016-07-09,44,Mass Movement
IDN,2016,2016-07-18,23,Storm
IDN,2016,2016-07-31,20,Flood
IDN,2016,2016-07-03,15,Flood
IDN,2016,2016-07-08,5,Storm
IND,2016,2016-05-21,2500,Flood
IDN,2016,2016-09-02,600,Flood
IDN,2016,2016-09-21,680,Flood
IDN,2016,2016-08-01,346,Earthquake
IDN,2016,2016-08-03,231,Flood
IDN,2016,2016-08-06,8,Flood
IDN,2016,2016-08-13,20,Mass Movement
IDN,2016,2016-08-13,6,Storm
IDN,2016,2016-08-22,2000,Wildfire
IDN,2016,2016-08-30,15,Storm
IDN,2016,2016-08-11,10,Storm
PAK,2016,2016-03-01,10937,Flood
IDN,2016,2016-10-17,15072,Flood
IDN,2016,2016-09-13,7907,Flood
IDN,2016,2016-10-19,2614,Flood
IDN,2016,2016-10-02,2329,Flood
IDN,2016,2016-10-23,32,Storm
IDN,2016,2016-10-03,1411,Storm
IDN,2016,2016-09-01,618,Flood
IDN,2016,2016-10-07,208,Mass Movement
IDN,2016,2016-10-25,172,Mass Movement
IDN,2016,2016-09-24,93,Flood
IDN,2016,2016-10-08,20,Flood
IDN,2016,2016-09-13,5,Flood
PAK,2016,2016-06-01,1736,Flood
IDN,2016,2016-11-26,30000,Flood
IDN,2016,2016-10-14,3040,Flood
IDN,2016,2016-11-16,1058,Flood
IND,2016,2016-04-25,235,Flood
IDN,2016,2016-11-22,13,Mass Movement
IDN,2016,2016-11-04,5,Storm
IDN,2016,2016-11-08,4,Mass Movement
IND,2016,2016-07-23,7224,Flood
IND,2016,2016-07-07,55000,Flood
IND,2016,2016-07-17,850,Flood
IND,2016,2016-12-06,16757,Storm
IND,2016,2016-01-04,10000,Earthquake
CHN,2016,2016-12-26,600,Earthquake
CHN,2016,2016-12-27,500,Earthquake
PHL,2016,2016-08-08,527994,Flood
PHL,2016,2016-09-25,50,Mass Movement
PHL,2016,2016-11-06,630,Flood
PHL,2016,2016-11-23,76554,Storm
PHL,2016,2016-12-08,12639,Flood
PHL,2016,2016-12-16,79962,Flood
MYS,2016,2016-12-25,112,Flood
CHN,2016,2016-12-14,90,Earthquake
CHN,2016,2016-11-25,800,Earthquake
PHL,2016,2016-12-23,2592251,Storm
PHL,2016,2016-08-06,1450,Flood
PHL,2016,2016-11-05,343,Flood
PHL,2016,2016-07-28,616,Mass Movement
PHL,2016,2016-06-24,136,Flood
PHL,2016,2016-04-02,94,Wildfire
PHL,2016,2016-12-13,88,Flood
PHL,2016,2016-12-16,66,Extreme Temperature
PHL,2016,2016-10-11,13,Flood
IND,2016,2016-06-07,1513,Flood
IND,2016,2016-07-18,8392,Flood
IND,2016,2016-07-16,128495,Flood
IND,2016,2016-08-13,3546,Flood
CHN,2016,2016-12-12,5100,Earthquake
JPN,2016,2016-12-28,4,Earthquake
CHN,2016,2016-10-19,30000,Earthquake
MYS,2016,2016-12-26,6000,Flood
MYS,2016,2016-11-28,330,Flood
CHN,2016,2016-11-07,25,Mass Movement
CHN,2016,2016-10-31,200,Flood
CHN,2016,2016-11-20,100,Flood
CHN,2016,2016-11-02,100,Flood
CHN,2016,2016-11-01,100,Mass Movement
IDN,2016,2016-11-29,1101,Flood
THA,2016,2016-12-30,753,Flood
VNM,2016,2016-11-30,360,Flood
IDN,2016,2016-12-02,1900,Flood
IDN,2016,2016-11-30,2000,Flood
PHL,2016,2016-12-30,70,Mass Movement
JPN,2016,2016-08-31,14650,Storm
KOR,2016,2016-08-31,76,Storm
VNM,2016,2016-01-07,385,Storm
IDN,2016,2016-12-25,31,Storm
IDN,2016,2016-12-08,58,Flood
CHN,2016,2016-10-13,534000,Storm
PHL,2016,2016-10-13,207832,Storm
CHN,2016,2016-07-29,69000,Storm
HKG,2016,2016-07-29,218,Storm
PHL,2016,2016-07-29,8427,Storm
VNM,2016,2016-07-29,1800,Storm
IDN,2016,2016-12-06,5,Storm
IDN,2016,2016-12-02,37,Mass Movement
IDN,2016,2016-12-05,335,Flood
IDN,2016,2016-12-01,1510,Flood
IDN,2016,2016-12-14,5,Storm
CHN,2016,2016-08-16,208200,Storm
JPN,2016,2016-08-16,31101,Storm
CHN,2016,2016-07-25,68000,Storm
VNM,2016,2016-07-25,32437,Storm
LAO,2016,2016-08-15,389,Storm
VNM,2016,2016-08-15,7754,Storm
IDN,2016,2016-12-01,7,Flood
IDN,2016,2016-12-12,23,Storm
IDN,2016,2016-12-16,4,Storm
IDN,2016,2016-12-18,634,Mass Movement
IDN,2016,2016-09-12,23,Storm
IDN,2016,2016-05-23,15,Flood
IND,2016,2016-08-25,150,Flood
JPN,2016,2016-11-21,3000,Earthquake
IDN,2016,2016-11-11,55,Flood
IDN,2016,2016-09-07,20,Flood
CHN,2016,2016-09-05,7800,Flood
VNM,2016,2016-12-12,7743,Flood
THA,2016,2016-09-11,1532,Storm
VNM,2016,2016-09-11,7319,Storm
CHN,2016,2016-09-11,51000,Storm
JPN,2016,2016-09-11,43834,Storm
CHN,2016,2016-09-22,658306,Storm
PHL,2016,2016-09-22,2555,Storm
CHN,2016,2016-09-15,142,Flood
KHM,2016,2016-10-09,2626,Flood
THA,2016,2016-11-07,2419,Flood
IDN,2016,2016-06-21,2210,Flood
PHL,2016,2016-06-27,2130,Flood
MMR,2016,2016-06-01,2001,Flood
IDN,2016,2016-07-16,1520,Flood
IDN,2016,2016-11-14,528,Mass Movement
IDN,2016,2016-09-16,5623,Flood
IDN,2016,2016-06-08,393,Flood
IDN,2016,2016-08-19,506,Flood
IDN,2016,2016-07-22,32,Flood
IDN,2016,2016-05-21,16039,Volcanic activity
PHL,2016,2016-04-25,300,Storm
IDN,2016,2016-03-01,19255,Flood
CHN,2016,2016-10-14,782000,Storm
PHL,2016,2016-10-14,2376723,Storm
IDN,2016,2016-11-08,45292,Flood
THA,2016,2016-01-24,288,Extreme Temperature
THA,2016,2016-12-01,57000,Flood
NPL,2016,2016-07-01,30315,Flood
CHN,2016,2016-09-09,567000,Storm
PHL,2016,2016-09-09,16684,Storm
JPN,2016,2016-08-18,6282,Storm
IDN,2016,2016-11-07,5305,Flood
IDN,2016,2016-11-30,30000,Flood
MMR,2016,2016-07-01,27400,Flood
CHN,2016,2016-06-23,24000,Storm
THA,2016,2016-09-19,17722,Flood
CHN,2016,2016-07-02,500000,Storm
PHL,2016,2016-07-02,22246,Storm
IDN,2016,2016-04-15,3288,Flood
IDN,2016,2016-02-15,16638,Flood
VNM,2016,2016-10-09,14440,Flood
THA,2016,2016-08-10,4800,Flood
KHM,2016,2016-05-04,4600,Storm
BGD,2016,2016-07-25,83850,Flood
NPL,2016,2016-03-03,1023,Wildfire
VNM,2016,2016-05-23,742,Flood
LKA,2016,2016-01-05,200,Storm
IND,2016,2016-07-24,200,Flood
BGD,2016,2016-05-17,496260,Storm
LKA,2016,2016-05-17,500000,Storm
IND,2016,2016-07-03,495445,Flood
IND,2016,2016-07-01,1670000,Flood
MYS,2017,2017-12-12,1987,Flood
MYS,2017,2017-11-15,5,Storm
MYS,2017,2017-11-28,156,Flood
IDN,2017,2017-01-05,93,Storm
MYS,2017,2017-11-30,1198,Flood
IDN,2017,2017-02-19,12038,Flood
IDN,2017,2017-02-17,2200,Flood
IDN,2017,2017-02-06,4915,Storm
CHN,2017,2017-01-20,200,Earthquake
MYS,2017,2017-03-02,206,Flood
IDN,2017,2017-01-19,3900,Flood
KHM,2017,2017-03-14,382,Storm
CHN,2017,2017-01-24,4000,Earthquake
CHN,2017,2017-03-01,500,Storm
IDN,2017,2017-01-08,23,Storm
CHN,2017,2017-01-31,500,Earthquake
PHL,2017,2017-01-03,393,Flood
PHL,2017,2017-01-07,43071,Storm
CHN,2017,2017-03-29,5286,Earthquake
PHL,2017,2017-03-28,5259,Flood
CHN,2017,2017-03-21,1100,Flood
THA,2017,2017-01-20,1935,Flood
MYS,2017,2017-02-26,830,Flood
IDN,2017,2017-04-10,3,Mass Movement
PAK,2017,2017-02-01,122,Mass Movement
PHL,2017,2017-04-08,29889,Earthquake
PHL,2017,2017-04-14,6813,Storm
PHL,2017,2017-04-29,18,Earthquake
PHL,2017,2017-05-13,135,Flood
IDN,2017,2017-01-01,520,Flood
IDN,2017,2017-01-04,250,Flood
PHL,2017,2017-05-17,150,Flood
IDN,2017,2017-01-05,144,Flood
PHL,2017,2017-04-26,135,Storm
IDN,2017,2017-01-02,35,Storm
IDN,2017,2017-01-12,15,Storm
IDN,2017,2017-02-10,12,Mass Movement
IDN,2017,2017-01-07,3,Flood
IDN,2017,2017-01-26,1351,Flood
IDN,2017,2017-02-15,1126,Flood
IDN,2017,2017-02-02,973,Flood
IDN,2017,2017-02-22,545,Flood
IDN,2017,2017-02-13,470,Storm
IDN,2017,2017-02-02,240,Storm
IDN,2017,2017-02-03,306,Flood
IDN,2017,2017-01-17,193,Storm
IDN,2017,2017-01-17,143,Mass Movement
IDN,2017,2017-02-24,138,Storm
IDN,2017,2017-02-07,108,Storm
IDN,2017,2017-04-17,95,Flood
IDN,2017,2017-01-16,59,Flood
IDN,2017,2017-02-11,33,Flood
IDN,2017,2017-01-17,25,Flood
IDN,2017,2017-01-31,20,Flood
IDN,2017,2017-02-07,5,Storm
IDN,2017,2017-08-09,4,Storm
IDN,2017,2017-03-08,3742,Flood
IDN,2017,2017-04-11,2476,Flood
CHN,2017,2017-04-08,2100,Flood
IDN,2017,2017-03-26,1413,Flood
IDN,2017,2017-03-01,1047,Flood
IDN,2017,2017-03-17,901,Flood
CHN,2017,2017-04-12,800,Earthquake
IDN,2017,2017-04-01,760,Mass Movement
IDN,2017,2017-03-01,545,Flood
IDN,2017,2017-03-01,382,Storm
IDN,2017,2017-04-01,334,Flood
IDN,2017,2017-04-14,97,Flood
IDN,2017,2017-03-26,84,Flood
IDN,2017,2017-04-01,30,Storm
IDN,2017,2017-03-17,30,Flood
IDN,2017,2017-03-01,25,Flood
IDN,2017,2017-03-03,10,Flood
MYS,2017,2017-04-18,191,Flood
IDN,2017,2017-06-20,3301,Flood
IDN,2017,2017-05-23,530,Flood
IDN,2017,2017-05-08,702,Flood
IDN,2017,2017-05-28,683,Flood
IDN,2017,2017-05-12,3191,Flood
IDN,2017,2017-04-29,346,Flood
IDN,2017,2017-05-05,270,Flood
PHL,2017,2017-04-12,231,Earthquake
IDN,2017,2017-04-29,170,Flood
IDN,2017,2017-05-17,160,Flood
IDN,2017,2017-05-26,68,Mass Movement
IDN,2017,2017-04-22,32,Mass Movement
IDN,2017,2017-04-24,17,Earthquake
IDN,2017,2017-04-23,12,Mass Movement
IDN,2017,2017-04-30,9,Mass Movement
IDN,2017,2017-04-17,5,Flood
MYS,2017,2017-04-19,6,Flood
MYS,2017,2017-04-26,186,Flood
CHN,2017,2017-05-03,1200,Flood
THA,2017,2017-04-01,896,Storm
IDN,2017,2017-07-01,21,Storm
IDN,2017,2017-04-23,655,Flood
CHN,2017,2017-04-18,400,Flood
IDN,2017,2017-04-27,259,Flood
CHN,2017,2017-04-28,200,Flood
IDN,2017,2017-04-26,180,Flood
MYS,2017,2017-05-02,129,Flood
IDN,2017,2017-04-29,120,Flood
IDN,2017,2017-06-27,20,Flood
IDN,2017,2017-08-08,103,Flood
MYS,2017,2017-05-11,959,Flood
THA,2017,2017-05-15,8800,Flood
KHM,2017,2017-05-24,253,Flood
CHN,2017,2017-05-22,8400,Flood
CHN,2017,2017-06-12,400,Flood
CHN,2017,2017-06-05,2500,Flood
IDN,2017,2017-05-22,7000,Flood
CHN,2017,2017-05-10,1600,Flood
MYS,2017,2017-05-11,400,Flood
CHN,2017,2017-05-18,300,Flood
IDN,2017,2017-05-28,15,Mass Movement
CHN,2017,2017-06-12,117079,Storm
PHL,2017,2017-05-29,221,Mass Movement
PHL,2017,2017-06-03,11370,Flood
PHL,2017,2017-06-03,23815,Flood
CHN,2017,2017-06-12,6500,Flood
IDN,2017,2017-06-02,2000,Flood
CHN,2017,2017-06-06,300,Flood
CHN,2017,2017-06-06,100,Storm
LKA,2017,2017-04-14,625,Mass Movement
LKA,2017,2017-05-07,227,Storm
LKA,2017,2017-05-25,126733,Flood
MMR,2017,2017-04-15,276,Storm
PHL,2017,2017-06-15,240,Storm
CHN,2017,2017-06-13,7000,Flood
CHN,2017,2017-06-13,900,Flood
CHN,2017,2017-06-16,600,Earthquake
MYS,2017,2017-06-17,446,Flood
PHL,2017,2017-09-22,8000,Flood
IDN,2017,2017-06-02,200,Flood
MYS,2017,2017-06-26,200,Flood
IDN,2017,2017-06-06,97,Flood
IDN,2017,2017-06-23,67,Flood
CHN,2017,2017-06-16,16,Mass Movement
MYS,2017,2017-06-26,43,Flood
IDN,2017,2017-06-02,2010,Flood
IDN,2017,2017-06-12,1700,Flood
IDN,2017,2017-06-18,748,Flood
IDN,2017,2017-06-11,100,Storm
IDN,2017,2017-06-06,10,Storm
IDN,2017,2017-06-11,8,Flood
NPL,2017,2017-07-05,1500,Flood
VNM,2017,2017-06-28,1000,Flood
CHN,2017,2017-07-12,2500,Flood
VNM,2017,2017-07-14,630,Storm
NPL,2017,2017-06-30,120,Mass Movement
PAK,2017,2017-06-26,1000,Flood
IDN,2017,2017-02-02,13,Flood
IDN,2017,2017-02-24,5,Storm
IDN,2017,2017-01-06,1193,Storm
CHN,2017,2017-06-22,1620000,Flood
CHN,2017,2017-07-24,800,Flood
CHN,2017,2017-07-13,200,Storm
CHN,2017,2017-07-23,1700,Earthquake
CHN,2017,2017-07-02,300,Flood
CHN,2017,2017-07-03,6200,Flood
CHN,2017,2017-08-06,600,Flood
KHM,2017,2017-07-01,37,Storm
CHN,2017,2017-08-11,15000,Storm
CHN,2017,2017-08-17,1100,Storm
CHN,2017,2017-07-06,3600,Flood
CHN,2017,2017-07-08,7800,Flood
CHN,2017,2017-07-22,500,Flood
CHN,2017,2017-07-12,100,Flood
CHN,2017,2017-08-04,1100,Flood
CHN,2017,2017-08-09,426,Earthquake
CHN,2017,2017-08-12,700,Storm
CHN,2017,2017-08-20,100,Flood
CHN,2017,2017-07-14,33000,Storm
CHN,2017,2017-07-17,700,Flood
CHN,2017,2017-07-30,700,Flood
CHN,2017,2017-08-06,600,Storm
CHN,2017,2017-07-04,3200,Flood
CHN,2017,2017-07-14,1800,Flood
HKG,2017,2017-07-17,90,Flood
CHN,2017,2017-07-01,180600,Flood
CHN,2017,2017-08-11,112900,Storm
CHN,2017,2017-07-24,75500,Flood
CHN,2017,2017-07-19,2300,Storm
CHN,2017,2017-07-23,200,Flood
CHN,2017,2017-07-26,600,Storm
CHN,2017,2017-07-30,400,Flood
CHN,2017,2017-08-06,2900,Flood
CHN,2017,2017-08-08,23477,Earthquake
CHN,2017,2017-08-11,11200,Flood
CHN,2017,2017-08-17,500,Storm
JPN,2017,2017-07-01,2436,Storm
PHL,2017,2017-07-06,15865,Earthquake
PHL,2017,2017-07-06,900,Mass Movement
IDN,2017,2017-07-08,2,Storm
IDN,2017,2017-07-01,183,Flood
IDN,2017,2017-07-28,3,Mass Movement
IDN,2017,2017-07-15,3737,Flood
IDN,2017,2017-07-15,19,Flood
IDN,2017,2017-07-17,255,Flood
JPN,2017,2017-07-14,615,Flood
IDN,2017,2017-08-03,5,Storm
IDN,2017,2017-08-07,182,Flood
IDN,2017,2017-08-13,465,Flood
IDN,2017,2017-08-29,35,Flood
IDN,2017,2017-08-24,23,Flood
PAK,2017,2017-06-26,628,Flood
MYS,2017,2017-09-11,850,Storm
PHL,2017,2017-09-11,40966,Storm
THA,2017,2017-09-11,546,Storm
VNM,2017,2017-09-11,116525,Storm
JPN,2017,2017-07-21,6180,Storm
MYS,2017,2017-08-13,160,Flood
MYS,2017,2017-08-10,1179,Flood
MYS,2017,2017-08-11,213,Flood
MYS,2017,2017-08-14,65,Flood
CHN,2017,2017-08-25,6800,Storm
CHN,2017,2017-08-31,100,Storm
MYS,2017,2017-09-04,10,Flood
IDN,2017,2017-09-19,150109,Volcanic activity
VNM,2017,2017-10-08,13587,Flood
MYS,2017,2017-09-19,414,Flood
MYS,2017,2017-09-03,66,Flood
MYS,2017,2017-08-27,128,Flood
MYS,2017,2017-09-03,45,Flood
CHN,2017,2017-08-30,90,Mass Movement
CHN,2017,2017-08-31,700,Storm
CHN,2017,2017-08-31,100,Storm
CHN,2017,2017-08-27,700,Storm
MYS,2017,2017-09-02,49,Flood
PHL,2017,2017-08-23,5,Earthquake
PHL,2017,2017-07-27,15471,Flood
PHL,2017,2017-07-15,2550,Flood
PHL,2017,2017-09-11,90,Flood
PHL,2017,2017-09-24,237,Earthquake
CHN,2017,2017-09-08,2300,Storm
KHM,2017,2017-08-11,5,Storm
CHN,2017,2017-09-25,3200,Flood
CHN,2017,2017-10-01,16000,Storm
CHN,2017,2017-09-05,100,Storm
CHN,2017,2017-09-08,3600,Storm
CHN,2017,2017-09-16,800,Storm
LKA,2017,2017-10-17,10,Wildfire
CHN,2017,2017-09-04,4400,Storm
